timestamp,id,days_until_halving,week_sin,week_cos,month_sin,month_cos
2024-10-08,050cd820-2c82-4222-892c-e6f2859625c7,1.3162726447349036,-0.9749279121821928,-0.22252093395469694,0.4338837391171844,-0.9009688679025991
2024-10-09,050cd820-2c82-4222-892c-e6f2859625c7,1.3139554713323491,-0.7818314824675846,0.6234898018592918,0.22252093395614037,-0.9749279121818634
2024-10-10,050cd820-2c82-4222-892c-e6f2859625c7,1.3116382979297945,-2.3104990479096094e-13,1.0,5.776247619774024e-14,-1.0
2024-10-11,050cd820-2c82-4222-892c-e6f2859625c7,1.30932112452724,0.7818314824672965,0.6234898018596531,-0.22252093395602776,-0.974927912181889
2024-10-12,050cd820-2c82-4222-892c-e6f2859625c7,1.3070039511246854,0.9749279121814861,-0.22252093395779318,-0.4338837391178998,-0.9009688679022546
2024-10-13,050cd820-2c82-4222-892c-e6f2859625c7,1.3046867777221307,0.433883739117043,-0.9009688679026672,-0.6234898018588453,-0.7818314824679407
2024-10-14,050cd820-2c82-4222-892c-e6f2859625c7,1.3023696043195763,-0.4338837391172218,-0.9009688679025811,-0.7818314824679716,-0.6234898018588065
2024-10-08,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.3162726447349036,-0.9749279121821928,-0.22252093395469694,0.4338837391171844,-0.9009688679025991
2024-10-09,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.3139554713323491,-0.7818314824675846,0.6234898018592918,0.22252093395614037,-0.9749279121818634
2024-10-10,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.3116382979297945,-2.3104990479096094e-13,1.0,5.776247619774024e-14,-1.0
2024-10-11,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.30932112452724,0.7818314824672965,0.6234898018596531,-0.22252093395602776,-0.974927912181889
2024-10-12,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.3070039511246854,0.9749279121814861,-0.22252093395779318,-0.4338837391178998,-0.9009688679022546
2024-10-13,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.3046867777221307,0.433883739117043,-0.9009688679026672,-0.6234898018588453,-0.7818314824679407
2024-10-14,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.3023696043195763,-0.4338837391172218,-0.9009688679025811,-0.7818314824679716,-0.6234898018588065
2024-10-08,0d1428e8-2b88-4314-9b1e-aa664b34a5fe,1.3162726447349036,-0.9749279121821928,-0.22252093395469694,0.4338837391171844,-0.9009688679025991
2024-10-09,0d1428e8-2b88-4314-9b1e-aa664b34a5fe,1.3139554713323491,-0.7818314824675846,0.6234898018592918,0.22252093395614037,-0.9749279121818634
2024-10-10,0d1428e8-2b88-4314-9b1e-aa664b34a5fe,1.3116382979297945,-2.3104990479096094e-13,1.0,5.776247619774024e-14,-1.0
2024-10-11,0d1428e8-2b88-4314-9b1e-aa664b34a5fe,1.30932112452724,0.7818314824672965,0.6234898018596531,-0.22252093395602776,-0.974927912181889
2024-10-12,0d1428e8-2b88-4314-9b1e-aa664b34a5fe,1.3070039511246854,0.9749279121814861,-0.22252093395779318,-0.4338837391178998,-0.9009688679022546
2024-10-13,0d1428e8-2b88-4314-9b1e-aa664b34a5fe,1.3046867777221307,0.433883739117043,-0.9009688679026672,-0.6234898018588453,-0.7818314824679407
2024-10-14,0d1428e8-2b88-4314-9b1e-aa664b34a5fe,1.3023696043195763,-0.4338837391172218,-0.9009688679025811,-0.7818314824679716,-0.6234898018588065
2024-10-08,172a1e9a-f56c-4386-85e1-093d801e4e93,1.3162726447349036,-0.9749279121821928,-0.22252093395469694,0.4338837391171844,-0.9009688679025991
2024-10-09,172a1e9a-f56c-4386-85e1-093d801e4e93,1.3139554713323491,-0.7818314824675846,0.6234898018592918,0.22252093395614037,-0.9749279121818634
2024-10-10,172a1e9a-f56c-4386-85e1-093d801e4e93,1.3116382979297945,-2.3104990479096094e-13,1.0,5.776247619774024e-14,-1.0
2024-10-11,172a1e9a-f56c-4386-85e1-093d801e4e93,1.30932112452724,0.7818314824672965,0.6234898018596531,-0.22252093395602776,-0.974927912181889
2024-10-12,172a1e9a-f56c-4386-85e1-093d801e4e93,1.3070039511246854,0.9749279121814861,-0.22252093395779318,-0.4338837391178998,-0.9009688679022546
