timestamp,id,days_until_halving,week_sin,week_cos,month_sin,month_cos
2024-10-08,1c1cd416-b027-4d73-9d4d-0a9edc63524d,1.3118668071954365,-0.9749279121821928,-0.22252093395469694,0.4338837391171844,-0.9009688679025991
2024-10-09,1c1cd416-b027-4d73-9d4d-0a9edc63524d,1.3095534730450873,-0.7818314824675846,0.6234898018592918,0.22252093395614037,-0.9749279121818634
2024-10-10,1c1cd416-b027-4d73-9d4d-0a9edc63524d,1.3072401388947381,-2.3104990479096094e-13,1.0,5.776247619774024e-14,-1.0
2024-10-11,1c1cd416-b027-4d73-9d4d-0a9edc63524d,1.304926804744389,0.7818314824672965,0.6234898018596531,-0.22252093395602776,-0.974927912181889
2024-10-12,1c1cd416-b027-4d73-9d4d-0a9edc63524d,1.3026134705940398,0.9749279121814861,-0.22252093395779318,-0.4338837391178998,-0.9009688679022546
2024-10-13,1c1cd416-b027-4d73-9d4d-0a9edc63524d,1.3003001364436906,0.433883739117043,-0.9009688679026672,-0.6234898018588453,-0.7818314824679407
2024-10-14,1c1cd416-b027-4d73-9d4d-0a9edc63524d,1.2979868022933414,-0.4338837391172218,-0.9009688679025811,-0.7818314824679716,-0.6234898018588065
2024-10-08,20a20296-c751-4011-88fa-fc2b8b0a8564,1.3118668071954365,-0.9749279121821928,-0.22252093395469694,0.4338837391171844,-0.9009688679025991
2024-10-09,20a20296-c751-4011-88fa-fc2b8b0a8564,1.3095534730450873,-0.7818314824675846,0.6234898018592918,0.22252093395614037,-0.9749279121818634
2024-10-10,20a20296-c751-4011-88fa-fc2b8b0a8564,1.3072401388947381,-2.3104990479096094e-13,1.0,5.776247619774024e-14,-1.0
2024-10-11,20a20296-c751-4011-88fa-fc2b8b0a8564,1.304926804744389,0.7818314824672965,0.6234898018596531,-0.22252093395602776,-0.974927912181889
2024-10-12,20a20296-c751-4011-88fa-fc2b8b0a8564,1.3026134705940398,0.9749279121814861,-0.22252093395779318,-0.4338837391178998,-0.9009688679022546
2024-10-13,20a20296-c751-4011-88fa-fc2b8b0a8564,1.3003001364436906,0.433883739117043,-0.9009688679026672,-0.6234898018588453,-0.7818314824679407
2024-10-14,20a20296-c751-4011-88fa-fc2b8b0a8564,1.2979868022933414,-0.4338837391172218,-0.9009688679025811,-0.7818314824679716,-0.6234898018588065
2024-10-08,2db6b38a-681a-4514-9d67-691e319597ee,1.3118668071954365,-0.9749279121821928,-0.22252093395469694,0.4338837391171844,-0.9009688679025991
2024-10-09,2db6b38a-681a-4514-9d67-691e319597ee,1.3095534730450873,-0.7818314824675846,0.6234898018592918,0.22252093395614037,-0.9749279121818634
2024-10-10,2db6b38a-681a-4514-9d67-691e319597ee,1.3072401388947381,-2.3104990479096094e-13,1.0,5.776247619774024e-14,-1.0
2024-10-11,2db6b38a-681a-4514-9d67-691e319597ee,1.304926804744389,0.7818314824672965,0.6234898018596531,-0.22252093395602776,-0.974927912181889
2024-10-12,2db6b38a-681a-4514-9d67-691e319597ee,1.3026134705940398,0.9749279121814861,-0.22252093395779318,-0.4338837391178998,-0.9009688679022546
2024-10-13,2db6b38a-681a-4514-9d67-691e319597ee,1.3003001364436906,0.433883739117043,-0.9009688679026672,-0.6234898018588453,-0.7818314824679407
2024-10-14,2db6b38a-681a-4514-9d67-691e319597ee,1.2979868022933414,-0.4338837391172218,-0.9009688679025811,-0.7818314824679716,-0.6234898018588065
2024-10-08,39b71592-9e16-4198-8ca5-3b19a3f41dd3,1.3118668071954365,-0.9749279121821928,-0.22252093395469694,0.4338837391171844,-0.9009688679025991
2024-10-09,39b71592-9e16-4198-8ca5-3b19a3f41dd3,1.3095534730450873,-0.7818314824675846,0.6234898018592918,0.22252093395614037,-0.9749279121818634
2024-10-10,39b71592-9e16-4198-8ca5-3b19a3f41dd3,1.3072401388947381,-2.3104990479096094e-13,1.0,5.776247619774024e-14,-1.0
2024-10-11,39b71592-9e16-4198-8ca5-3b19a3f41dd3,1.304926804744389,0.7818314824672965,0.6234898018596531,-0.22252093395602776,-0.974927912181889
2024-10-12,39b71592-9e16-4198-8ca5-3b19a3f41dd3,1.3026134705940398,0.9749279121814861,-0.22252093395779318,-0.4338837391178998,-0.9009688679022546
2024-10-13,39b71592-9e16-4198-8ca5-3b19a3f41dd3,1.3003001364436906,0.433883739117043,-0.9009688679026672,-0.6234898018588453,-0.7818314824679407
2024-10-14,39b71592-9e16-4198-8ca5-3b19a3f41dd3,1.2979868022933414,-0.4338837391172218,-0.9009688679025811,-0.7818314824679716,-0.6234898018588065
2024-10-08,4758c080-821e-4a19-bbae-4df59682d229,1.3118668071954365,-0.9749279121821928,-0.22252093395469694,0.4338837391171844,-0.9009688679025991
2024-10-09,4758c080-821e-4a19-bbae-4df59682d229,1.3095534730450873,-0.7818314824675846,0.6234898018592918,0.22252093395614037,-0.9749279121818634
2024-10-10,4758c080-821e-4a19-bbae-4df59682d229,1.3072401388947381,-2.3104990479096094e-13,1.0,5.776247619774024e-14,-1.0
2024-10-11,4758c080-821e-4a19-bbae-4df59682d229,1.304926804744389,0.7818314824672965,0.6234898018596531,-0.22252093395602776,-0.974927912181889
2024-10-12,4758c080-821e-4a19-bbae-4df59682d229,1.3026134705940398,0.9749279121814861,-0.22252093395779318,-0.4338837391178998,-0.9009688679022546
2024-10-13,4758c080-821e-4a19-bbae-4df59682d229,1.3003001364436906,0.433883739117043,-0.9009688679026672,-0.6234898018588453,-0.7818314824679407
2024-10-14,4758c080-821e-4a19-bbae-4df59682d229,1.2979868022933414,-0.4338837391172218,-0.9009688679025811,-0.7818314824679716,-0.6234898018588065
2024-10-08,54d246b7-f554-4386-97da-907a03c1a812,1.3118668071954365,-0.9749279121821928,-0.22252093395469694,0.4338837391171844,-0.9009688679025991
2024-10-09,54d246b7-f554-4386-97da-907a03c1a812,1.3095534730450873,-0.7818314824675846,0.6234898018592918,0.22252093395614037,-0.9749279121818634
2024-10-10,54d246b7-f554-4386-97da-907a03c1a812,1.3072401388947381,-2.3104990479096094e-13,1.0,5.776247619774024e-14,-1.0
2024-10-11,54d246b7-f554-4386-97da-907a03c1a812,1.304926804744389,0.7818314824672965,0.6234898018596531,-0.22252093395602776,-0.974927912181889
