timestamp,id,days_until_halving,week_sin,week_cos,month_sin,month_cos
2024-10-16,050cd820-2c82-4222-892c-e6f2859625c7,1.2977352575144672,-0.7818314824671728,0.6234898018598082,-0.9749279121819001,-0.22252093395597938
2024-10-17,050cd820-2c82-4222-892c-e6f2859625c7,1.2954180841119125,4.2950991010610276e-13,1.0,-1.0,1.0737747752652569e-13
2024-10-18,050cd820-2c82-4222-892c-e6f2859625c7,1.293100910709358,0.7818314824677084,0.6234898018591366,-0.9749279121818523,0.22252093395618874
2024-10-19,050cd820-2c82-4222-892c-e6f2859625c7,1.2907837373068034,0.9749279121821486,-0.22252093395489042,-0.9009688679025776,0.4338837391172291
2024-10-20,050cd820-2c82-4222-892c-e6f2859625c7,1.2884665639042487,0.43388373911644784,-0.9009688679029538,-0.7818314824678377,0.6234898018589744
2024-10-21,050cd820-2c82-4222-892c-e6f2859625c7,1.2861493905016943,-0.4338837391178169,-0.9009688679022945,-0.6234898018586774,0.7818314824680745
2024-10-22,050cd820-2c82-4222-892c-e6f2859625c7,1.2838322170991396,-0.9749279121816772,-0.2225209339569557,-0.4338837391177063,0.9009688679023478
2024-10-16,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.2977352575144672,-0.7818314824671728,0.6234898018598082,-0.9749279121819001,-0.22252093395597938
2024-10-17,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.2954180841119125,4.2950991010610276e-13,1.0,-1.0,1.0737747752652569e-13
2024-10-18,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.293100910709358,0.7818314824677084,0.6234898018591366,-0.9749279121818523,0.22252093395618874
2024-10-19,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.2907837373068034,0.9749279121821486,-0.22252093395489042,-0.9009688679025776,0.4338837391172291
2024-10-20,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.2884665639042487,0.43388373911644784,-0.9009688679029538,-0.7818314824678377,0.6234898018589744
2024-10-21,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.2861493905016943,-0.4338837391178169,-0.9009688679022945,-0.6234898018586774,0.7818314824680745
2024-10-22,0bb97d30-b5bb-45d6-b105-e49436cace0e,1.2838322170991396,-0.9749279121816772,-0.2225209339569557,-0.4338837391177063,0.9009688679023478
2024-10-16,0d1428e8-2b88-4314-9b1e-aa664b34a5fe,1.2977352575144672,-0.7818314824671728,0.6234898018598082,-0.9749279121819001,-0.22252093395597938
