id,name,symbol,image
c6fb2219-d8b6-4271-8954-40edf62fe04f,Forest Knight,KNIGHT,https://s2.coinmarketcap.com/static/img/coins/128x128/11324.png
a8ef4bc2-b81f-408b-99a8-faef416e1234,GAMEE,GMEE,https://s2.coinmarketcap.com/static/img/coins/128x128/9103.png
a98165fb-f93b-4a46-8ac3-ea61f14ebe59,Gala,GALA,https://s2.coinmarketcap.com/static/img/coins/128x128/7080.png
57d1ac75-9212-45fc-9caa-2c0790c48398,GameCredits,GAME,https://s2.coinmarketcap.com/static/img/coins/128x128/31246.png
81cb66e8-37b1-4f24-a597-04ee4a0456cc,GameZone,GZONE,https://s2.coinmarketcap.com/static/img/coins/128x128/11871.png
594c4880-8132-45d1-9c86-68a8b0b18514,GamerCoin,GHX,https://s2.coinmarketcap.com/static/img/coins/128x128/6554.png
affc6d47-8c0b-4369-9808-70a0fe3ad8d1,Gamestarter,GAME,https://s2.coinmarketcap.com/static/img/coins/128x128/31246.png
6a25b7d5-8193-403d-b2b3-b72fd98c55fb,Genopets,GENE,https://s2.coinmarketcap.com/static/img/coins/128x128/13632.png
b3eeb034-1d5b-4e73-9218-c4cf61d4423d,Gods Unchained,GODS,https://s2.coinmarketcap.com/static/img/coins/128x128/10631.png
fc58d32a-af0e-43db-be43-2ad2f257151c,Guild of Guardians,GOG,https://s2.coinmarketcap.com/static/img/coins/128x128/10630.png
d08e692f-7064-4406-9789-98e688699479,Hashflow,HFT,https://s2.coinmarketcap.com/static/img/coins/128x128/22461.png
c2b6aa74-ad3c-4b6d-8ddb-d649fadf27ae,Hoge Finance,HOGE,https://s2.coinmarketcap.com/static/img/coins/128x128/8438.png
b189d76c-98a1-4b07-868c-eb2460b9f3dc,Illuvium,ILV,https://s2.coinmarketcap.com/static/img/coins/128x128/8719.png
dd32a002-d816-4592-ba34-d43aab08255f,Kaby Arena,KABY,https://s2.coinmarketcap.com/static/img/coins/128x128/10953.png
68221f51-660f-4bed-88e4-680165a9be0c,Kadena,KDA,https://s2.coinmarketcap.com/static/img/coins/128x128/5647.png
1a5aa1bf-0512-4a7d-ac19-ddaccfbee99f,Katana Inu,KATA,https://s2.coinmarketcap.com/static/img/coins/128x128/15142.png
f5bf148f-d833-408a-83eb-50e12d2139ee,MARS4,MARS4,https://s2.coinmarketcap.com/static/img/coins/128x128/12240.png
71be68b9-6431-424f-9a54-1500ced0a2e7,MMOCoin,MMO,https://s2.coinmarketcap.com/static/img/coins/128x128/3449.png
c2973207-8df8-4210-82e7-1693d55c7ec5,MagicCraft,MCRT,https://s2.coinmarketcap.com/static/img/coins/128x128/15721.png
