id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
28675,Coq Inu,COQ,coq-inu,110,2023-12-11T16:53:53.000Z,"memes,avalanche-ecosystem",69420000000000,69420000000000,69420000000000,310,1.5138161547632463e-06,2981251.03841424,-0.15383821,-0.68175334,17.17758899,105089117.46366456
11865,Bone ShibaSwap,BONE,bone-shibaswap,156,2021-09-13T19:17:01.000Z,"memes,doggone-doggerel",250000000,229923350.6228802,249999401.82484713,349,0.398523628597617,3417003.02394518,-0.55501447,-1.03679634,0.57269312,91629887.98955236
30285,Mumu the Bull,MUMU,mumu-ing,82,2024-04-01T12:34:23.000Z,"memes,solana-ecosystem",2329915213859.14,2283204416985,2329915213859.14,367,3.756076892157887e-05,2403860.67285112,-5.49700962,4.10413454,-0.89791195,85758913.50710179
29220,PepeFork,PORK,pepefork,39,2024-01-30T07:41:17.000Z,"memes,ethereum-ecosystem",420690000000000,420690000000000,420690000000000,379,1.9199167247370052e-07,4971611.75117886,0.98045834,-0.59702699,20.69476727,80768976.69296107
25220,HarryPotterObamaSonic10Inu (ERC-20),BITCOIN,harrypotterobamasonic10inu-eth,79,2023-05-11T23:05:12.000Z,memes,1000000000,999798155,999798155,384,0.07941312093327284,1942282.75038877,-1.04102119,10.90383646,-2.9448305,79397091.79187806
9436,Dogelon Mars,ELON,dogelon,236,2021-04-23T00:00:00.000Z,"memes,payments,polygon-ecosystem,doggone-doggerel",,549652770159583.3,1000000000000000,419,1.239025713750346e-07,1634397.44015094,-0.484042,0.30840842,0.12407452,68103391.58618326
28382,Myro,MYRO,myro,128,2023-11-11T16:58:11.000Z,"memes,solana-ecosystem,doggone-doggerel",,944203815,999981490.5,420,0.0713418816013187,11273608.16379272,-0.69740239,-2.18192941,10.86912193,67361276.77724342
29920,SLERF,SLERF,slerf,124,2024-03-18T09:28:39.000Z,"memes,solana-ecosystem,presale-memes",,499997750,499997750,424,0.13404509565743034,14091079.43717257,-1.43581969,2.36144582,1.43369714,67022246.227249935
29175,Wen,WEN,wen,223,2024-01-25T16:42:02.000Z,"memes,solana-ecosystem,cat-themed",,727716951329,727716951329,434,8.837004659349167e-05,6880778.12516455,-1.60710131,0.71203115,6.28996502,64308380.895817444
30943,michi (SOL),$MICHI,michi,104,2024-04-26T07:32:25.000Z,"memes,solana-ecosystem,cat-themed",,555769428.233484,555769428.233484,441,0.11254944234155005,4674039.68796024,0.31507529,0.32535495,7.24193793,62551539.21816075
25023,Milady Meme Coin,LADYS,milady-meme-coin,69,2023-05-08T02:42:20.000Z,memes,888000888000888,734366023232083,888000888000888,445,8.39427871122697e-08,4364286.37377482,0.38600894,2.26891943,9.12535164,61644730.75065485
30953,ShibaBitcoin,SHIBTC,shibabitcoin,4,2024-04-26T11:08:10.000Z,"memes,binance-smart-chain",1000000000,86461076,1000000000,452,0.698813161902945,3202548.41426788,0.01106798,0.00952967,5.47681896,60420137.90109083
29879,ANDY (ETH),ANDY,boysclubandy,40,2024-03-15T05:18:29.000Z,"memes,ethereum-ecosystem",1000000000000,1000000000000,1000000000000,455,5.9549001138002075e-05,1618378.58362948,0.21660944,4.20413151,-3.5405899,59549001.138002075
30008,Apu Apustaja,APU,apu-apustaja,45,2024-03-20T12:03:45.000Z,memes,420690000000,318346511348.8945,337892257217.1226,464,0.00018401893926334357,5013244.04068489,0.05509629,3.28820818,14.21603422,58581787.33660953
25264,Snek,SNEK,snek,22,2023-05-14T20:05:46.000Z,"memes,cardano-ecosystem",,73235343051,75573738886,504,0.0007145540291640502,83780.09815754,0.72319329,0.31265317,-2.04918846,52330609.45430348
31632,PeiPei (ETH),PEIPEI,peipei-coin,39,2024-06-05T11:23:04.000Z,memes,420690000000000,411156343662799.7,420690000000000,511,1.2251269760139275e-07,2600639.08706159,-0.76753825,-2.54203363,14.05989584,50371872.79805489
28299,TokenFi,TOKEN,tokenfi,137,2023-10-27T09:01:44.000Z,"education,retail,real-estate,ai-big-data,defi,memes,research,smart-contracts,dao,ethereum-ecosystem,binance-chain,binance-smart-chain,social-token,tokenized-stock,governance,launchpad,analytics,generative-ai,real-world-assets,telegram-bot,dwf-labs-portfolio,discord-bots,paal-ecosystem,tokenfi-launchpad",10000000000,1000019789,10000000000,515,0.050020664258055486,4364514.69638925,-0.20649851,0.40289258,2.01719206,50021654.116980486
31152,Kendu Inu,KENDU,kendu-inu,31,2024-05-08T16:37:26.000Z,"memes,ethereum-ecosystem",,948428147258,996747147258,528,4.953493527498873e-05,1238693.80103067,-1.19804949,6.38227852,-14.91780702,46980326.88740251
30096,Degen,DEGEN,degen-base,121,2024-03-25T10:09:44.000Z,"memes,base-ecosystem",36965935954,14179608879,36965935954,538,0.0031792201031856353,7650548.51464304,-0.73681426,6.46804527,-5.58110836,45080097.60342633
31830,Daddy Tate,DADDY,daddy-tate,43,2024-06-14T06:33:59.000Z,"memes,solana-ecosystem,celebrity-memes",999689062,599688329.024883,599688329.024883,544,0.07322617190593524,1909098.4917464,-1.27548093,-0.78003808,-8.74059943,43912880.67115913
25269,BOBO,BOBO,bobo-coin,36,2023-05-14T23:20:45.000Z,memes,69000000000000,66134444313649,66484444313649,550,6.545908972859689e-07,3041854.20495292,-0.97252786,3.51650003,23.50671624,43291005.24478044
31510,Mother Iggy,MOTHER,mother-iggy,150,2024-05-29T09:13:15.000Z,"adult,memes,solana-ecosystem,celebrity-memes",,986143154.31,986143154.31,564,0.04136561979875204,9343969.1872392,-3.10187269,15.49740603,14.65299906,40792422.78832953
24477,ArbDoge AI,AIDOGE,arbdoge-ai,80,2023-04-17T06:07:36.000Z,"memes,doggone-doggerel,arbitrum-ecosytem,dwf-labs-portfolio",,174455896934211000,191609763385755000,565,2.32933280590798e-10,4419310.97560422,-1.10860911,-0.50601234,9.93573529,40636584.39129591
30912,MANEKI,MANEKI,maneki-coin,101,2024-04-25T07:28:11.000Z,"memes,solana-ecosystem,cat-themed",,8422887212,8888887212,566,0.004802426150069375,11554905.6313088,-1.51663603,7.48272814,0.53372522,40450293.80599373
31305,MAGA,MAGA,maga-ethereum,78,2024-05-17T14:17:28.000Z,"memes,political-memes",420690000000,390258895840,413340222368,604,8.89696242185882e-05,11431745.17457343,3.19150813,-2.57220242,-7.05798424,34721187.310845956
29241,GameStop,GME,gme,158,2024-01-31T11:47:19.000Z,"gaming,memes,solana-ecosystem,dwf-labs-portfolio",,6885214218,6885214218,624,0.0047393766124444875,13264060.31298395,-1.79988234,0.4431859,59.81436913,32631623.23645946
32074,FEED EVERY GORILLA,FEG,feed-every-gorilla,9,2024-07-03T08:17:41.000Z,"memes,ethereum-ecosystem,binance-smart-chain,base-ecosystem",100000000000,80541528882,99943847311.96,644,0.0003768880596079931,274632.10500836,-0.51119446,0.23948482,-7.6540598,30355140.538198113
30402,crow with knife,CAW,crow-with-knife,26,2024-04-04T16:24:14.000Z,"memes,solana-ecosystem,polygon-ecosystem,arbitrum-ecosytem,base-ecosystem",777777777777777,769861397731578,777777777777777,664,3.666477029728629e-08,326328.355728,0.95699107,0.78036995,-4.45842385,28226791.308576066
