id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
23825,Nexera,NXRA,allianceblock-nexera,38,2023-03-08T08:04:07.000Z,real-world-assets,,820713703.7422844,864753703.7422844,722,0.028422631367028755,184661.1528168,-0.03517507,-5.95744859,-31.23274254,23326843.059335798
11821,Swarm Markets,SMT,swarm-markets,40,2021-09-11T20:44:46.000Z,real-world-assets,,81648132,158351244,728,0.2805147650730288,189992.45841804,-0.02787326,9.2125205,-6.30301393,22903506.566631645
24220,Propchain,PROPC,propchain,14,2023-05-19T05:03:47.000Z,"real-estate,real-world-assets",100000000,21751422.53980625,63763336.9999994,749,0.965013738678457,764427.43779915,-0.23311208,-3.02023297,-10.95604215,20990421.586713288
30661,Parcl,PRCL,parcl,53,2024-04-16T13:00:27.000Z,"real-estate,coinbase-ventures-portfolio,governance,solana-ecosystem,dragonfly-capital-portfolio,real-world-assets,shima-capital",1000000000,144901780,1000000000,756,0.14035899100866794,12124662.36152648,-0.32022572,3.63141273,13.5177754,20338267.63615998
10465,Polytrade,TRADE,polytrade,70,2021-06-16T00:00:00.000Z,"defi,lending-borowing,real-world-assets,dwf-labs-portfolio",100000000,37500243,100000000,777,0.5060632510346811,1167018.50108017,0.77040029,2.40780198,-4.36052769,18977494.887170542
5382,ELYSIA,EL,elysia,19,2020-03-30T00:00:00.000Z,real-world-assets,7000000000,4010729784,6803300704.688,798,0.0044009560516940025,329428.95985487,0.22017288,1.55713359,-3.1157153,17651045.51460418
8216,Electra Protocol,XEP,electra-protocol,23,2021-01-08T00:00:00.000Z,"pos,medium-of-exchange,logistics,atomic-swaps,real-world-assets,layer-1",30000000000,18056177295.991875,18056177295.991875,859,0.000792008045173293,165548.91936527,-1.06335497,-1.74206353,45.30345776,14300637.683500921
10409,Opulous,OPUL,opulous,65,2021-06-11T00:00:00.000Z,"music,algorand-ecosystem,trustswap-launchpad,spartan-group,real-world-assets",,283693726.2484191,500000000,895,0.04635663437933873,865542.59834984,2.14099016,-6.51692291,-5.2959647,13151086.343410175
20245,Comtech Gold,CGO,comtech-gold,7,2022-05-23T15:26:29.000Z,"tokenized-gold,xdc-ecosystem,real-world-assets",141000,141000,141000,942,80.68734606255438,618736.5691914,-0.07214461,0.36161074,0.94322672,11376915.794820167
13272,Credefi,CREDI,credefi,31,2021-10-26T08:23:56.000Z,real-world-assets,1000000000,748573880,1000000000,964,0.014481831573940653,434621.97974249,1.4397538,3.52994993,-7.07974394,10840720.850811262
21822,Brickken,BKN,brickken,17,2022-09-14T16:47:22.000Z,"real-world-assets,dwf-labs-portfolio",,62465848.1223872,143000000,966,0.17333774479510555,180833.1149575,0.55189116,7.03884915,3.51349961,10827689.240248175
19118,Lumerin,LMR,lumerin,28,2022-03-28T05:43:33.000Z,"ai-big-data,bitcoin-ecosystem,real-world-assets,data-availability,depin",,606615000,1000000000,980,0.017398316406048688,201970.18864706,-0.48167153,1.04096861,-17.45314803,10554079.706655225
3035,Blocksquare Token,BST,blocksquare-token,11,2018-07-31T00:00:00.000Z,"real-estate,ethereum-ecosystem,real-world-assets",100000000,50085924.72820489,52650450.65373884,1017,0.18894290508771902,485811.07834161,-9.19912965,-10.39231053,-1.55038851,9463380.122151855
28220,Soil,SOIL,soil,16,2023-10-11T10:31:32.000Z,"defi,seedify,real-world-assets",100000000,11621715.15807762,99250000,1027,0.7954763211585063,71516.72170079,0.03425854,-1.13060947,6.27198852,9244799.219499635
